,date,store_id,cat_id,sales,anomaly
123,2011-06-01,TX_1,FOODS,353.28848794511623,False
124,2011-06-02,TX_1,FOODS,-334.4591019697632,False
125,2011-06-03,TX_1,FOODS,484.05330811535714,False
126,2011-06-04,TX_1,FOODS,464.2857182004782,False
127,2011-06-05,TX_1,FOODS,1160.7281282855993,False
128,2011-06-06,TX_1,FOODS,527.210538370719,False
129,2011-06-07,TX_1,FOODS,655.2029484558402,False
130,2011-06-08,TX_1,FOODS,-229.05464145903943,False
131,2011-06-09,TX_1,FOODS,345.06776862608103,False
132,2011-06-10,TX_1,FOODS,53.0001787112019,False
133,2011-06-11,TX_1,FOODS,1046.1225887963224,False
134,2011-06-12,TX_1,FOODS,1483.004998881443,False
135,2011-06-13,TX_1,FOODS,579.6974089665641,False
136,2011-06-14,TX_1,FOODS,33.89981905168406,False
137,2011-06-15,TX_1,FOODS,451.03222913680474,False
138,2011-06-16,TX_1,FOODS,-269.2453607780744,False
139,2011-06-17,TX_1,FOODS,1.9470493070461998,False
140,2011-06-18,TX_1,FOODS,747.8594593921666,False
141,2011-06-19,TX_1,FOODS,744.291869477287,False
142,2011-06-20,TX_1,FOODS,36.314279562408046,False
143,2011-06-21,TX_1,FOODS,-502.0633103524715,False
144,2011-06-22,TX_1,FOODS,-1193.270900267351,False
145,2011-06-23,TX_1,FOODS,-323.2384901822302,False
146,2011-06-24,TX_1,FOODS,-233.9760800971094,False
147,2011-06-25,TX_1,FOODS,312.06632998801115,False
148,2011-06-26,TX_1,FOODS,600.8187400731322,False
149,2011-06-27,TX_1,FOODS,-225.71884984174767,False
150,2011-06-28,TX_1,FOODS,-700.6164397566272,False
151,2011-06-29,TX_1,FOODS,-958.9440296715061,False
152,2011-06-30,TX_1,FOODS,-780.5716195863861,False
153,2011-07-01,TX_1,FOODS,908.1707904987352,False
154,2011-07-02,TX_1,FOODS,693.533200583855,False
155,2011-07-03,TX_1,FOODS,1057.6756106689759,False
156,2011-07-04,TX_1,FOODS,-26.741979245903167,False
157,2011-07-05,TX_1,FOODS,266.700430839217,False
158,2011-07-06,TX_1,FOODS,655.262840924338,False
159,2011-07-07,TX_1,FOODS,813.8152510094587,False
160,2011-07-08,TX_1,FOODS,151.36766109457903,False
161,2011-07-09,TX_1,FOODS,1185.6000711797,False
162,2011-07-10,TX_1,FOODS,964.63248126482,False
163,2011-07-11,TX_1,FOODS,992.2748913499408,False
164,2011-07-12,TX_1,FOODS,665.0873014350618,False
165,2011-07-13,TX_1,FOODS,1091.2797115201824,False
166,2011-07-14,TX_1,FOODS,-175.29787839469736,False
167,2011-07-15,TX_1,FOODS,1213.5745316904236,False
168,2011-07-16,TX_1,FOODS,1139.926941775544,False
169,2011-07-17,TX_1,FOODS,1416.7693518606648,False
170,2011-07-18,TX_1,FOODS,-145.2082380542147,False
171,2011-07-19,TX_1,FOODS,-323.86582796909397,False
172,2011-07-20,TX_1,FOODS,-493.79341788397323,False
173,2011-07-21,TX_1,FOODS,-221.32100779885286,False
174,2011-07-22,TX_1,FOODS,61.92140228626795,False
175,2011-07-23,TX_1,FOODS,635.8338123713884,False
176,2011-07-24,TX_1,FOODS,767.7062224565093,False
177,2011-07-25,TX_1,FOODS,-242.22136745837042,False
178,2011-07-26,TX_1,FOODS,-338.6789573732499,False
179,2011-07-27,TX_1,FOODS,-659.6765472881293,False
180,2011-07-28,TX_1,FOODS,-638.9141372030085,False
181,2011-07-29,TX_1,FOODS,-279.94172711788815,False
182,2011-07-30,TX_1,FOODS,-267.49931703276707,False
183,2011-07-31,TX_1,FOODS,600.7430930523537,False
184,2011-08-01,TX_1,FOODS,912.3455031374742,False
185,2011-08-02,TX_1,FOODS,-174.71208677740515,False
186,2011-08-03,TX_1,FOODS,692.4503233077153,False
187,2011-08-04,TX_1,FOODS,-261.56726660716413,False
188,2011-08-05,TX_1,FOODS,606.5551434779568,False
189,2011-08-06,TX_1,FOODS,2093.607553563077,False
190,2011-08-07,TX_1,FOODS,2182.6499636481976,False
191,2011-08-08,TX_1,FOODS,93.20237373331838,False
192,2011-08-09,TX_1,FOODS,805.4147838184385,False
193,2011-08-10,TX_1,FOODS,-114.33280609644044,False
194,2011-08-11,TX_1,FOODS,629.86960398868,False
195,2011-08-12,TX_1,FOODS,1273.7020140738005,False
196,2011-08-13,TX_1,FOODS,2904.8044241589214,False
197,2011-08-14,TX_1,FOODS,1723.3368342440422,False
198,2011-08-15,TX_1,FOODS,1260.3292443291625,False
199,2011-08-16,TX_1,FOODS,547.9816544142832,False
200,2011-08-17,TX_1,FOODS,380.7940644994037,False
201,2011-08-18,TX_1,FOODS,357.3264745845245,False
202,2011-08-19,TX_1,FOODS,510.15888466964543,False
203,2011-08-20,TX_1,FOODS,1967.8912947547656,False
204,2011-08-21,TX_1,FOODS,2981.5337048398865,False
205,2011-08-22,TX_1,FOODS,771.2961149250068,False
206,2011-08-23,TX_1,FOODS,-138.36147498987248,False
207,2011-08-24,TX_1,FOODS,-33.84906490475214,False
208,2011-08-25,TX_1,FOODS,-480.2666548196312,False
209,2011-08-26,TX_1,FOODS,-477.8342447345103,False
210,2011-08-27,TX_1,FOODS,1043.4681653506095,False
211,2011-08-28,TX_1,FOODS,1466.4905754357305,False
212,2011-08-29,TX_1,FOODS,-249.1670144791483,False
213,2011-08-30,TX_1,FOODS,-562.3346043940282,False
214,2011-08-31,TX_1,FOODS,-332.1521943089074,False
215,2011-09-01,TX_1,FOODS,1325.4402157762133,False
216,2011-09-02,TX_1,FOODS,374.9326258613337,False
217,2011-09-03,TX_1,FOODS,2046.7050359464547,False
218,2011-09-04,TX_1,FOODS,727.547446031575,False
219,2011-09-05,TX_1,FOODS,1385.5098561166956,False
220,2011-09-06,TX_1,FOODS,404.42226620181646,False
221,2011-09-07,TX_1,FOODS,1052.7246762869372,False
222,2011-09-08,TX_1,FOODS,-234.55291362794242,False
223,2011-09-09,TX_1,FOODS,906.0994964571778,False
224,2011-09-10,TX_1,FOODS,1435.1419065422992,False
225,2011-09-11,TX_1,FOODS,2502.3743166274194,False
226,2011-09-12,TX_1,FOODS,1121.6667267125395,False
227,2011-09-13,TX_1,FOODS,1307.2691367976604,False
228,2011-09-14,TX_1,FOODS,475.6715468827815,False
229,2011-09-15,TX_1,FOODS,1371.6339569679017,False
230,2011-09-16,TX_1,FOODS,1031.4463670530226,False
231,2011-09-17,TX_1,FOODS,1603.5287771381427,False
232,2011-09-18,TX_1,FOODS,1295.1011872232639,False
233,2011-09-19,TX_1,FOODS,162.43359730838438,False
234,2011-09-20,TX_1,FOODS,-71.23399260649512,False
235,2011-09-21,TX_1,FOODS,-284.3815825213742,False
236,2011-09-22,TX_1,FOODS,-350.35917243625363,False
237,2011-09-23,TX_1,FOODS,-216.70676235113342,False
238,2011-09-24,TX_1,FOODS,1202.2856477339874,False
239,2011-09-25,TX_1,FOODS,1614.0480578191077,False
240,2011-09-26,TX_1,FOODS,116.25046790422857,False
241,2011-09-27,TX_1,FOODS,-393.9071220106507,False
242,2011-09-28,TX_1,FOODS,-905.56471192553,False
243,2011-09-29,TX_1,FOODS,-755.7223018404093,False
244,2011-09-30,TX_1,FOODS,89.14010824471143,False
245,2011-10-01,TX_1,FOODS,2492.1225183298316,False
246,2011-10-02,TX_1,FOODS,1869.9649284149523,False
247,2011-10-03,TX_1,FOODS,1082.6373385000725,False
248,2011-10-04,TX_1,FOODS,147.5197485851936,False
249,2011-10-05,TX_1,FOODS,986.7221586703145,False
250,2011-10-06,TX_1,FOODS,615.0245687554348,False
251,2011-10-07,TX_1,FOODS,1092.1469788405552,False
252,2011-10-08,TX_1,FOODS,1625.2493889256757,False
253,2011-10-09,TX_1,FOODS,1867.3017990107965,False
254,2011-10-10,TX_1,FOODS,967.1242090959176,False
255,2011-10-11,TX_1,FOODS,850.0566191810381,False
256,2011-10-12,TX_1,FOODS,995.4290292661585,False
257,2011-10-13,TX_1,FOODS,814.2314393512793,False
258,2011-10-14,TX_1,FOODS,766.4138494363997,False
259,2011-10-15,TX_1,FOODS,2755.49625952152,False
260,2011-10-16,TX_1,FOODS,2220.438669606641,False
261,2011-10-17,TX_1,FOODS,774.6110796917615,False
262,2011-10-18,TX_1,FOODS,47.23348977688238,False
263,2011-10-19,TX_1,FOODS,-172.78410013799703,False
264,2011-10-20,TX_1,FOODS,-617.7016900528765,False
265,2011-10-21,TX_1,FOODS,-41.019279967755665,False
266,2011-10-22,TX_1,FOODS,596.0631301173648,False
267,2011-10-23,TX_1,FOODS,1072.5655402024854,False
268,2011-10-24,TX_1,FOODS,-291.5920497123943,False
269,2011-10-25,TX_1,FOODS,-625.2896396272736,False
270,2011-10-26,TX_1,FOODS,-311.53722954215255,False
271,2011-10-27,TX_1,FOODS,-686.7348194570322,False
272,2011-10-28,TX_1,FOODS,-191.14240937191153,False
273,2011-10-29,TX_1,FOODS,677.1200007132097,False
274,2011-10-30,TX_1,FOODS,980.42241079833,False
275,2011-10-31,TX_1,FOODS,-405.0851791165496,False
276,2011-11-01,TX_1,FOODS,635.7772309685711,False
277,2011-11-02,TX_1,FOODS,-543.4203589463086,False
278,2011-11-03,TX_1,FOODS,-91.82794886118745,False
279,2011-11-04,TX_1,FOODS,-646.8055387760674,False
280,2011-11-05,TX_1,FOODS,1810.5368713090538,False
281,2011-11-06,TX_1,FOODS,1866.5392813941744,False
282,2011-11-07,TX_1,FOODS,927.0116914792948,False
283,2011-11-08,TX_1,FOODS,-67.68589843558448,False
284,2011-11-09,TX_1,FOODS,473.0465116495361,False
285,2011-11-10,TX_1,FOODS,-95.32107826534366,False
286,2011-11-11,TX_1,FOODS,270.69133181977713,False
287,2011-11-12,TX_1,FOODS,1791.3037419048974,False
288,2011-11-13,TX_1,FOODS,2444.7061519900185,False
289,2011-11-14,TX_1,FOODS,611.288562075139,False
290,2011-11-15,TX_1,FOODS,1040.7209721602594,False
291,2011-11-16,TX_1,FOODS,58.06338224538058,False
292,2011-11-17,TX_1,FOODS,39.94579233050081,False
293,2011-11-18,TX_1,FOODS,24.52820241562131,False
294,2011-11-19,TX_1,FOODS,819.0706125007423,False
295,2011-11-20,TX_1,FOODS,1131.433022585863,False
296,2011-11-21,TX_1,FOODS,-39.044567329016445,False
297,2011-11-22,TX_1,FOODS,113.15784275610395,False
298,2011-11-23,TX_1,FOODS,1475.2602528412249,False
299,2011-11-24,TX_1,FOODS,269.9426629263453,False
300,2011-11-25,TX_1,FOODS,-668.9749269885342,False
301,2011-11-26,TX_1,FOODS,-447.8825169034135,False
302,2011-11-27,TX_1,FOODS,76.73989318170743,False
303,2011-11-28,TX_1,FOODS,-484.0176967331722,False
304,2011-11-29,TX_1,FOODS,-657.3652866480516,False
305,2011-11-30,TX_1,FOODS,-625.2228765629311,False
306,2011-12-01,TX_1,FOODS,383.7095335221893,False
307,2011-12-02,TX_1,FOODS,81.14194360731017,False
308,2011-12-03,TX_1,FOODS,1815.1643536924307,False
309,2011-12-04,TX_1,FOODS,1322.736763777551,False
310,2011-12-05,TX_1,FOODS,1028.6091738626724,False
311,2011-12-06,TX_1,FOODS,988.8615839477925,False
312,2011-12-07,TX_1,FOODS,621.8139940329138,False
313,2011-12-08,TX_1,FOODS,-386.51359588196647,False
314,2011-12-09,TX_1,FOODS,723.3088142031543,False
315,2011-12-10,TX_1,FOODS,926.151224288275,False
316,2011-12-11,TX_1,FOODS,2752.5136343733957,False
317,2011-12-12,TX_1,FOODS,1038.506044458516,False
318,2011-12-13,TX_1,FOODS,1359.7684545436368,False
319,2011-12-14,TX_1,FOODS,729.4708646287577,False
320,2011-12-15,TX_1,FOODS,1795.2432747138787,False
321,2011-12-16,TX_1,FOODS,717.3856847989982,False
322,2011-12-17,TX_1,FOODS,1397.2580948841196,False
323,2011-12-18,TX_1,FOODS,842.4805049692404,False
324,2011-12-19,TX_1,FOODS,315.35291505436044,False
325,2011-12-20,TX_1,FOODS,196.11532513948123,False
326,2011-12-21,TX_1,FOODS,174.46773522460217,False
327,2011-12-22,TX_1,FOODS,505.9201453097221,False
328,2011-12-23,TX_1,FOODS,1469.2525553948435,False
329,2011-12-24,TX_1,FOODS,1711.274965479964,False
330,2011-12-25,TX_1,FOODS,,True
331,2011-12-26,TX_1,FOODS,925.8797856502056,False
332,2011-12-27,TX_1,FOODS,2.3921957353254584,False
333,2011-12-28,TX_1,FOODS,-164.7853941795538,False
334,2011-12-29,TX_1,FOODS,-186.87298409443292,False
335,2011-12-30,TX_1,FOODS,730.2594259906878,False
336,2011-12-31,TX_1,FOODS,1494.2518360758081,False
337,2012-01-01,TX_1,FOODS,639.1442461609286,False
338,2012-01-02,TX_1,FOODS,730.3766562460496,False
339,2012-01-03,TX_1,FOODS,793.9290663311704,False
340,2012-01-04,TX_1,FOODS,-29.658523583709666,False
341,2012-01-05,TX_1,FOODS,555.803886501411,False
342,2012-01-06,TX_1,FOODS,1310.9262965865323,False
343,2012-01-07,TX_1,FOODS,2045.8087066716525,False
344,2012-01-08,TX_1,FOODS,2188.4911167567734,False
345,2012-01-09,TX_1,FOODS,69.48352684189376,False
346,2012-01-10,TX_1,FOODS,318.9459369270144,False
347,2012-01-11,TX_1,FOODS,1081.7883470121355,False
348,2012-01-12,TX_1,FOODS,605.3507570972552,False
349,2012-01-13,TX_1,FOODS,1443.7931671823762,False
350,2012-01-14,TX_1,FOODS,1697.0255772674968,False
351,2012-01-15,TX_1,FOODS,2591.557987352617,False
352,2012-01-16,TX_1,FOODS,1316.0903974377384,False
353,2012-01-17,TX_1,FOODS,-209.26719247714163,False
354,2012-01-18,TX_1,FOODS,-147.17478239202046,False
355,2012-01-19,TX_1,FOODS,53.01762769310017,False
356,2012-01-20,TX_1,FOODS,222.5000377782203,False
357,2012-01-21,TX_1,FOODS,1417.3124478633413,False
358,2012-01-22,TX_1,FOODS,996.3048579484612,False
359,2012-01-23,TX_1,FOODS,-39.74273196641752,False
360,2012-01-24,TX_1,FOODS,-644.4403218812968,False
361,2012-01-25,TX_1,FOODS,-870.2079117961766,False
362,2012-01-26,TX_1,FOODS,-386.8055017110555,False
363,2012-01-27,TX_1,FOODS,17.776908374064988,False
364,2012-01-28,TX_1,FOODS,557.4793184591854,False
365,2012-01-29,TX_1,FOODS,1094.5917285443065,False
366,2012-01-30,TX_1,FOODS,59.14413862942638,False
367,2012-01-31,TX_1,FOODS,-530.3134512854526,False
368,2012-02-01,TX_1,FOODS,1194.148958799668,False
369,2012-02-02,TX_1,FOODS,22.9313688847883,False
370,2012-02-03,TX_1,FOODS,1116.1037789699094,False
371,2012-02-04,TX_1,FOODS,1811.4261890550297,False
372,2012-02-05,TX_1,FOODS,3113.3285991401503,False
373,2012-02-06,TX_1,FOODS,991.9510092252708,False
374,2012-02-07,TX_1,FOODS,1012.1534193103917,False
375,2012-02-08,TX_1,FOODS,149.81582939551208,False
376,2012-02-09,TX_1,FOODS,534.1882394806335,False
377,2012-02-10,TX_1,FOODS,243.07064956575323,False
378,2012-02-11,TX_1,FOODS,1972.2030596508744,False
379,2012-02-12,TX_1,FOODS,3007.045469735995,False
380,2012-02-13,TX_1,FOODS,1939.8378798211152,False
381,2012-02-14,TX_1,FOODS,344.1102899062362,False
382,2012-02-15,TX_1,FOODS,664.3126999913561,False
383,2012-02-16,TX_1,FOODS,-85.09488992352271,False
384,2012-02-17,TX_1,FOODS,-87.32247983840216,False
385,2012-02-18,TX_1,FOODS,1035.3699302467185,False
386,2012-02-19,TX_1,FOODS,2354.1823403318394,False
387,2012-02-20,TX_1,FOODS,864.2447504169604,False
388,2012-02-21,TX_1,FOODS,-62.17283949791954,False
389,2012-02-22,TX_1,FOODS,76.4995705872011,False
390,2012-02-23,TX_1,FOODS,106.76198067232144,False
391,2012-02-24,TX_1,FOODS,482.1343907574419,False
392,2012-02-25,TX_1,FOODS,888.1768008425634,False
393,2012-02-26,TX_1,FOODS,1857.659210927683,False
394,2012-02-27,TX_1,FOODS,258.91162101280406,False
395,2012-02-28,TX_1,FOODS,7.1240310979246715,False
396,2012-02-29,TX_1,FOODS,-130.37355881695476,False
397,2012-03-01,TX_1,FOODS,1215.2788512681664,False
398,2012-03-02,TX_1,FOODS,896.551261353286,False
399,2012-03-03,TX_1,FOODS,2033.693671438407,False
400,2012-03-04,TX_1,FOODS,2575.2460815235277,False
401,2012-03-05,TX_1,FOODS,1493.468491608648,False
402,2012-03-06,TX_1,FOODS,1290.3309016937692,False
403,2012-03-07,TX_1,FOODS,783.863311778889,False
404,2012-03-08,TX_1,FOODS,804.9457218640105,False
405,2012-03-09,TX_1,FOODS,978.3781319491313,False
406,2012-03-10,TX_1,FOODS,2052.4705420342516,False
407,2012-03-11,TX_1,FOODS,2768.082952119372,False
408,2012-03-12,TX_1,FOODS,2432.3053622044927,False
409,2012-03-13,TX_1,FOODS,2341.327772289613,False
410,2012-03-14,TX_1,FOODS,1328.7001823747337,False
411,2012-03-15,TX_1,FOODS,2027.5325924598546,False
412,2012-03-16,TX_1,FOODS,1723.815002544975,False
413,2012-03-17,TX_1,FOODS,1723.547412630096,False
414,2012-03-18,TX_1,FOODS,2739.669822715216,False
415,2012-03-19,TX_1,FOODS,784.8122328003369,False
416,2012-03-20,TX_1,FOODS,472.42464288545807,False
417,2012-03-21,TX_1,FOODS,388.1070529705785,False
418,2012-03-22,TX_1,FOODS,-93.36053694430075,False
419,2012-03-23,TX_1,FOODS,742.2918731408195,False
420,2012-03-24,TX_1,FOODS,1652.6842832259404,False
421,2012-03-25,TX_1,FOODS,2083.476693311061,False
422,2012-03-26,TX_1,FOODS,777.3691033961813,False
423,2012-03-27,TX_1,FOODS,207.66151348130188,False
424,2012-03-28,TX_1,FOODS,-88.42607643357724,False
425,2012-03-29,TX_1,FOODS,-187.20366634845686,False
426,2012-03-30,TX_1,FOODS,455.6987437366638,False
427,2012-03-31,TX_1,FOODS,1118.2111538217841,False
428,2012-04-01,TX_1,FOODS,3255.6135639069053,False
429,2012-04-02,TX_1,FOODS,503.7659739920264,False
430,2012-04-03,TX_1,FOODS,1799.9383840771466,False
431,2012-04-04,TX_1,FOODS,619.4307941622669,False
432,2012-04-05,TX_1,FOODS,1498.753204247388,False
433,2012-04-06,TX_1,FOODS,2885.7256143325085,False
434,2012-04-07,TX_1,FOODS,4566.278024417628,False
435,2012-04-08,TX_1,FOODS,4411.08043450275,False
436,2012-04-09,TX_1,FOODS,1231.5028445878702,False
437,2012-04-10,TX_1,FOODS,663.7052546729906,False
438,2012-04-11,TX_1,FOODS,1371.5876647581117,False
439,2012-04-12,TX_1,FOODS,1638.9600748432322,False
440,2012-04-13,TX_1,FOODS,2010.5024849283527,False
441,2012-04-14,TX_1,FOODS,2458.9548950134736,False
442,2012-04-15,TX_1,FOODS,3492.1373050985944,False
443,2012-04-16,TX_1,FOODS,1017.0197151837147,False
444,2012-04-17,TX_1,FOODS,885.0321252688354,False
445,2012-04-18,TX_1,FOODS,584.824535353956,False
446,2012-04-19,TX_1,FOODS,435.3769454390763,False
447,2012-04-20,TX_1,FOODS,-143.51064447580302,False
448,2012-04-21,TX_1,FOODS,1971.0417656093177,False
449,2012-04-22,TX_1,FOODS,2380.4241756944384,False
450,2012-04-23,TX_1,FOODS,790.0965857795591,False
451,2012-04-24,TX_1,FOODS,599.3489958646792,False
452,2012-04-25,TX_1,FOODS,400.04140594980026,False
453,2012-04-26,TX_1,FOODS,213.72381603492067,False
454,2012-04-27,TX_1,FOODS,126.94622612004105,False
455,2012-04-28,TX_1,FOODS,1999.448636205162,False
456,2012-04-29,TX_1,FOODS,2062.901046290282,False
457,2012-04-30,TX_1,FOODS,831.9734563754032,False
458,2012-05-01,TX_1,FOODS,2045.0058664605235,False
459,2012-05-02,TX_1,FOODS,835.9582765456444,False
460,2012-05-03,TX_1,FOODS,1284.1206866307648,False
461,2012-05-04,TX_1,FOODS,1067.3030967158857,False
462,2012-05-05,TX_1,FOODS,3211.355506801006,False
463,2012-05-06,TX_1,FOODS,4320.197916886127,False
464,2012-05-07,TX_1,FOODS,2505.4503269712477,False
465,2012-05-08,TX_1,FOODS,878.6427370563679,False
466,2012-05-09,TX_1,FOODS,1033.6351471414891,False
467,2012-05-10,TX_1,FOODS,966.8275572266089,False
468,2012-05-11,TX_1,FOODS,1420.6299673117296,False
469,2012-05-12,TX_1,FOODS,2889.9023773968506,False
470,2012-05-13,TX_1,FOODS,3138.204787481971,False
471,2012-05-14,TX_1,FOODS,1452.7371975670922,False
472,2012-05-15,TX_1,FOODS,1758.5796076522124,False
